date,game,platform,revenue_usd,dau,downloads
2026-01-29,블루 아카이브,AOS,492286.18,456119.0,
2026-01-29,블루 아카이브,iOS,457703.91,311279.0,
2026-01-29,스타 세이비어,AOS,4635.73,,
2026-01-29,스타 세이비어,iOS,1464.57,,
2026-01-29,스텔라소라,AOS,7320.58,5721.0,
2026-01-29,스텔라소라,iOS,6018.40,4699.0,
2026-01-29,승리의여신: 니케,AOS,136444.40,276065.0,
2026-01-29,승리의여신: 니케,iOS,171024.48,243791.0,
2026-01-29,카오스 제로 나이트메어,AOS,31287.26,36736.0,
2026-01-29,카오스 제로 나이트메어,iOS,18858.60,21784.0,
2026-01-30,듀엣 나이트 어비스,AOS,3328.80,50175.0,
2026-01-30,듀엣 나이트 어비스,iOS,2961.57,59191.0,
2026-01-30,명일방주: 엔드필드,AOS,520011.32,370470.0,
2026-01-30,명일방주: 엔드필드,iOS,681700.93,516834.0,
2026-01-30,블루 아카이브,AOS,608395.61,419108.0,
2026-01-30,블루 아카이브,iOS,981052.75,279499.0,
2026-01-30,스타 세이비어,AOS,5525.12,,
2026-01-30,스타 세이비어,iOS,1749.12,,
2026-01-30,스텔라소라,AOS,9931.55,6466.0,
2026-01-30,스텔라소라,iOS,6419.38,4863.0,
2026-01-30,승리의여신: 니케,AOS,148514.12,277969.0,
2026-01-30,승리의여신: 니케,iOS,220936.31,252159.0,
2026-01-30,카오스 제로 나이트메어,AOS,34112.57,38368.0,
2026-01-30,카오스 제로 나이트메어,iOS,23514.00,20129.0,
2026-01-31,듀엣 나이트 어비스,AOS,4606.17,52913.0,
2026-01-31,듀엣 나이트 어비스,iOS,3335.52,62859.0,
2026-01-31,명일방주: 엔드필드,AOS,622498.23,381067.0,
2026-01-31,명일방주: 엔드필드,iOS,496133.49,502084.0,
2026-01-31,블루 아카이브,AOS,1035752.49,418145.0,
2026-01-31,블루 아카이브,iOS,381989.98,289928.0,
2026-01-31,스타 세이비어,AOS,9322.34,,
2026-01-31,스타 세이비어,iOS,1518.81,,
2026-01-31,스텔라소라,AOS,20064.52,7124.0,
2026-01-31,스텔라소라,iOS,6411.96,5435.0,
2026-01-31,승리의여신: 니케,AOS,264866.00,281559.0,
2026-01-31,승리의여신: 니케,iOS,169345.20,260896.0,
2026-01-31,카오스 제로 나이트메어,AOS,45332.62,41664.0,
2026-01-31,카오스 제로 나이트메어,iOS,20908.00,23061.0,
2026-02-01,듀엣 나이트 어비스,AOS,3257.00,32198.0,
2026-02-01,듀엣 나이트 어비스,iOS,4062.00,56603.0,
2026-02-01,명일방주: 엔드필드,AOS,562900.00,373171.0,
2026-02-01,명일방주: 엔드필드,iOS,720629.00,486547.0,
2026-02-01,블루 아카이브,AOS,1033316.00,411212.0,
2026-02-01,블루 아카이브,iOS,603919.00,282898.0,
2026-02-01,스타 세이비어,AOS,9362.00,,
2026-02-01,스타 세이비어,iOS,3954.00,,
2026-02-01,스텔라소라,AOS,21833.00,17003.0,
2026-02-01,스텔라소라,iOS,31379.00,43764.0,
2026-02-01,승리의여신: 니케,AOS,242106.00,264751.0,
2026-02-01,승리의여신: 니케,iOS,281971.00,241326.0,
2026-02-01,카오스 제로 나이트메어,AOS,43839.00,117279.0,
2026-02-01,카오스 제로 나이트메어,iOS,35944.00,83640.0,
2026-02-02,듀엣 나이트 어비스,AOS,2206.00,29349.0,
2026-02-02,듀엣 나이트 어비스,iOS,2271.00,54356.0,
2026-02-02,명일방주: 엔드필드,AOS,396329.00,355520.0,
2026-02-02,명일방주: 엔드필드,iOS,413044.00,459191.0,
2026-02-02,블루 아카이브,AOS,689867.00,375855.0,
2026-02-02,블루 아카이브,iOS,195917.00,252567.0,
2026-02-02,스타 세이비어,AOS,6241.00,,
2026-02-02,스타 세이비어,iOS,1952.00,,
2026-02-02,스텔라소라,AOS,19493.00,16735.0,
2026-02-02,스텔라소라,iOS,17878.00,43928.0,
2026-02-02,승리의여신: 니케,AOS,198454.00,258813.0,
2026-02-02,승리의여신: 니케,iOS,123807.00,238657.0,
2026-02-02,카오스 제로 나이트메어,AOS,32202.00,110546.0,
2026-02-02,카오스 제로 나이트메어,iOS,24034.00,77125.0,
2026-02-03,듀엣 나이트 어비스,AOS,1859.00,29931.0,
2026-02-03,듀엣 나이트 어비스,iOS,2053.00,55919.0,
2026-02-03,명일방주: 엔드필드,AOS,322020.00,345649.0,
2026-02-03,명일방주: 엔드필드,iOS,397619.00,426857.0,
2026-02-03,블루 아카이브,AOS,527557.00,367743.0,
2026-02-03,블루 아카이브,iOS,197185.00,246319.0,
2026-02-03,스타 세이비어,AOS,6133.00,,
2026-02-03,스타 세이비어,iOS,1616.00,,
2026-02-03,스텔라소라,AOS,25572.00,17947.0,
2026-02-03,스텔라소라,iOS,42420.00,40157.0,
2026-02-03,승리의여신: 니케,AOS,165586.00,273046.0,
2026-02-03,승리의여신: 니케,iOS,115208.00,246222.0,
2026-02-03,카오스 제로 나이트메어,AOS,46495.00,119020.0,
2026-02-03,카오스 제로 나이트메어,iOS,42901.00,85257.0,
2026-02-04,듀엣 나이트 어비스,AOS,1965.00,30948.0,
2026-02-04,듀엣 나이트 어비스,iOS,1919.00,54793.0,
2026-02-04,명일방주: 엔드필드,AOS,315407.00,327703.0,
2026-02-04,명일방주: 엔드필드,iOS,405162.00,397701.0,
2026-02-04,블루 아카이브,AOS,305518.00,392191.0,
2026-02-04,블루 아카이브,iOS,231934.00,263620.0,
2026-02-04,스타 세이비어,AOS,7515.00,,
2026-02-04,스타 세이비어,iOS,2032.00,,
2026-02-04,스텔라소라,AOS,26062.00,17992.0,
2026-02-04,스텔라소라,iOS,40675.00,40981.0,
2026-02-04,승리의여신: 니케,AOS,150767.00,264812.0,
2026-02-04,승리의여신: 니케,iOS,78042.00,239357.0,
2026-02-04,카오스 제로 나이트메어,AOS,76600.00,125856.0,
2026-02-04,카오스 제로 나이트메어,iOS,119989.00,89541.0,
2026-02-05,듀엣 나이트 어비스,AOS,2617.00,29340.0,
2026-02-05,듀엣 나이트 어비스,iOS,2470.00,53727.0,
2026-02-05,명일방주: 엔드필드,AOS,322424.00,305704.0,
2026-02-05,명일방주: 엔드필드,iOS,390603.00,371854.0,
2026-02-05,블루 아카이브,AOS,202835.00,367355.0,
2026-02-05,블루 아카이브,iOS,245539.00,245561.0,
2026-02-05,스타 세이비어,AOS,8998.00,,
2026-02-05,스타 세이비어,iOS,8128.00,,
2026-02-05,스텔라소라,AOS,29142.00,17640.0,
2026-02-05,스텔라소라,iOS,27584.00,31958.0,
2026-02-05,승리의여신: 니케,AOS,152435.00,278462.0,
2026-02-05,승리의여신: 니케,iOS,83467.00,251309.0,
2026-02-05,카오스 제로 나이트메어,AOS,84514.00,122318.0,
2026-02-05,카오스 제로 나이트메어,iOS,139360.00,84766.0,
2026-02-06,듀엣 나이트 어비스,AOS,2012.00,31572.0,
2026-02-06,듀엣 나이트 어비스,iOS,2134.00,53478.0,
2026-02-06,명일방주: 엔드필드,AOS,366173.00,287017.0,
2026-02-06,명일방주: 엔드필드,iOS,385930.00,375431.0,
2026-02-06,블루 아카이브,AOS,167283.00,315177.0,
2026-02-06,블루 아카이브,iOS,124547.00,209152.0,
2026-02-06,스타 세이비어,AOS,9804.00,,
2026-02-06,스타 세이비어,iOS,7592.00,,
2026-02-06,스텔라소라,AOS,29139.00,18252.0,
2026-02-06,스텔라소라,iOS,16304.00,33350.0,
2026-02-06,승리의여신: 니케,AOS,134528.00,272498.0,
2026-02-06,승리의여신: 니케,iOS,82336.00,246981.0,
2026-02-06,카오스 제로 나이트메어,AOS,90124.00,122799.0,
2026-02-06,카오스 제로 나이트메어,iOS,91508.00,84071.0,
2026-02-07,듀엣 나이트 어비스,AOS,2403.00,34043.0,
2026-02-07,듀엣 나이트 어비스,iOS,2131.00,53781.0,
2026-02-07,명일방주: 엔드필드,AOS,471803.00,272493.0,
2026-02-07,명일방주: 엔드필드,iOS,961870.00,320481.0,
2026-02-07,블루 아카이브,AOS,171842.00,326540.0,
2026-02-07,블루 아카이브,iOS,63300.00,224838.0,
2026-02-07,스타 세이비어,AOS,10080.00,,
2026-02-07,스타 세이비어,iOS,5086.00,,
2026-02-07,스텔라소라,AOS,28912.00,19105.0,
2026-02-07,스텔라소라,iOS,9499.00,38603.0,
2026-02-07,승리의여신: 니케,AOS,117180.00,284100.0,
2026-02-07,승리의여신: 니케,iOS,70033.00,258901.0,
2026-02-07,카오스 제로 나이트메어,AOS,100574.00,127335.0,
2026-02-07,카오스 제로 나이트메어,iOS,56148.00,89343.0,
2026-02-08,듀엣 나이트 어비스,AOS,2219.00,31746.0,
2026-02-08,듀엣 나이트 어비스,iOS,2091.00,52391.0,
2026-02-08,명일방주: 엔드필드,AOS,453555.00,287533.0,
2026-02-08,명일방주: 엔드필드,iOS,671110.00,251829.0,
2026-02-08,블루 아카이브,AOS,120981.00,328278.0,
2026-02-08,블루 아카이브,iOS,45252.00,225125.0,
2026-02-08,스타 세이비어,AOS,9696.00,,
2026-02-08,스타 세이비어,iOS,4175.00,,
2026-02-08,스텔라소라,AOS,24592.00,19430.0,
2026-02-08,스텔라소라,iOS,8034.00,36904.0,
2026-02-08,승리의여신: 니케,AOS,93661.00,285259.0,
2026-02-08,승리의여신: 니케,iOS,75952.00,256705.0,
2026-02-08,카오스 제로 나이트메어,AOS,94338.00,120533.0,
2026-02-08,카오스 제로 나이트메어,iOS,41215.00,82231.0,
2026-02-09,듀엣 나이트 어비스,AOS,4995.00,28832.0,
2026-02-09,듀엣 나이트 어비스,iOS,6129.00,50581.0,
2026-02-09,명일방주: 엔드필드,AOS,399951.00,196934.0,
2026-02-09,명일방주: 엔드필드,iOS,377689.00,185211.0,
2026-02-09,블루 아카이브,AOS,93172.00,315025.0,
2026-02-09,블루 아카이브,iOS,36438.00,210886.0,
2026-02-09,스타 세이비어,AOS,9156.00,,
2026-02-09,스타 세이비어,iOS,2860.00,,
2026-02-09,스텔라소라,AOS,16833.00,19041.0,
2026-02-09,스텔라소라,iOS,6242.00,32139.0,
2026-02-09,승리의여신: 니케,AOS,82780.00,279926.0,
2026-02-09,승리의여신: 니케,iOS,64398.00,259434.0,
2026-02-09,카오스 제로 나이트메어,AOS,84034.00,119715.0,
2026-02-09,카오스 제로 나이트메어,iOS,33351.00,81470.0,
2026-02-10,듀엣 나이트 어비스,AOS,9225.00,29047.0,
2026-02-10,듀엣 나이트 어비스,iOS,22198.00,52787.0,
2026-02-10,명일방주: 엔드필드,AOS,413225.00,162369.0,
2026-02-10,명일방주: 엔드필드,iOS,284707.00,178217.0,
2026-02-10,블루 아카이브,AOS,73861.00,315817.0,
2026-02-10,블루 아카이브,iOS,51693.00,206305.0,
2026-02-10,스타 세이비어,AOS,11595.00,,
2026-02-10,스타 세이비어,iOS,1931.00,,
2026-02-10,스텔라소라,AOS,11154.00,17937.0,
2026-02-10,스텔라소라,iOS,5963.00,40823.0,
2026-02-10,승리의여신: 니케,AOS,89225.00,273921.0,
2026-02-10,승리의여신: 니케,iOS,103379.00,245756.0,
2026-02-10,카오스 제로 나이트메어,AOS,87570.00,116593.0,
2026-02-10,카오스 제로 나이트메어,iOS,29113.00,76633.0,
2026-02-11,듀엣 나이트 어비스,AOS,10635.00,29565.0,
2026-02-11,듀엣 나이트 어비스,iOS,16656.00,54127.0,
2026-02-11,명일방주: 엔드필드,AOS,440670.00,139485.0,
2026-02-11,명일방주: 엔드필드,iOS,243809.00,171695.0,
2026-02-11,블루 아카이브,AOS,51823.00,323439.0,
2026-02-11,블루 아카이브,iOS,56635.00,214511.0,
2026-02-11,스타 세이비어,AOS,8987.00,,
2026-02-11,스타 세이비어,iOS,2176.00,,
2026-02-11,스텔라소라,AOS,8334.00,17521.0,
2026-02-11,스텔라소라,iOS,6322.00,41262.0,
2026-02-11,승리의여신: 니케,AOS,181689.00,297233.0,
2026-02-11,승리의여신: 니케,iOS,302211.00,278691.0,
2026-02-11,카오스 제로 나이트메어,AOS,49492.00,113484.0,
2026-02-11,카오스 제로 나이트메어,iOS,27517.00,74213.0,
2026-02-12,듀엣 나이트 어비스,AOS,13421.00,29001.0,
2026-02-12,듀엣 나이트 어비스,iOS,11048.00,53894.0,
2026-02-12,명일방주: 엔드필드,AOS,306211.00,129190.0,
2026-02-12,명일방주: 엔드필드,iOS,190968.00,165628.0,
2026-02-12,블루 아카이브,AOS,102563.00,344560.0,
2026-02-12,블루 아카이브,iOS,147224.00,234551.0,
2026-02-12,스타 세이비어,AOS,7608.00,,
2026-02-12,스타 세이비어,iOS,4419.00,,
2026-02-12,스텔라소라,AOS,7710.00,16322.0,
2026-02-12,스텔라소라,iOS,5027.00,27765.0,
2026-02-12,승리의여신: 니케,AOS,296262.00,321772.0,
2026-02-12,승리의여신: 니케,iOS,605127.00,312826.0,
2026-02-12,카오스 제로 나이트메어,AOS,45095.00,118983.0,
2026-02-12,카오스 제로 나이트메어,iOS,25525.00,83724.0,
2026-02-13,듀엣 나이트 어비스,AOS,16133.00,31623.0,
2026-02-13,듀엣 나이트 어비스,iOS,8591.00,51419.0,
2026-02-13,명일방주: 엔드필드,AOS,295174.00,138271.0,
2026-02-13,명일방주: 엔드필드,iOS,224209.00,157187.0,
2026-02-13,블루 아카이브,AOS,148391.00,308912.0,
2026-02-13,블루 아카이브,iOS,216518.00,208921.0,
2026-02-13,스타 세이비어,AOS,8669.00,,
2026-02-13,스타 세이비어,iOS,4346.00,,
2026-02-13,스텔라소라,AOS,8781.00,16049.0,
2026-02-13,스텔라소라,iOS,4692.00,30607.0,
2026-02-13,승리의여신: 니케,AOS,353176.00,312675.0,
2026-02-13,승리의여신: 니케,iOS,507111.00,305673.0,
2026-02-13,카오스 제로 나이트메어,AOS,46042.00,112257.0,
2026-02-13,카오스 제로 나이트메어,iOS,23076.00,75852.0,
2026-02-14,듀엣 나이트 어비스,AOS,15746.00,33338.0,
2026-02-14,듀엣 나이트 어비스,iOS,6361.00,52392.0,
2026-02-14,명일방주: 엔드필드,AOS,247790.00,161668.0,
2026-02-14,명일방주: 엔드필드,iOS,186523.00,175734.0,
2026-02-14,블루 아카이브,AOS,146738.00,303820.0,
2026-02-14,블루 아카이브,iOS,167402.00,205609.0,
2026-02-14,스타 세이비어,AOS,8179.00,,
2026-02-14,스타 세이비어,iOS,2600.00,,
2026-02-14,스텔라소라,AOS,8450.00,15034.0,
2026-02-14,스텔라소라,iOS,5529.00,27187.0,
2026-02-14,승리의여신: 니케,AOS,366093.00,314954.0,
2026-02-14,승리의여신: 니케,iOS,351850.00,296687.0,
2026-02-14,카오스 제로 나이트메어,AOS,43151.00,113404.0,
2026-02-14,카오스 제로 나이트메어,iOS,21782.00,77259.0,
2026-02-15,듀엣 나이트 어비스,AOS,12248.00,30840.0,
2026-02-15,듀엣 나이트 어비스,iOS,5381.00,52402.0,
2026-02-15,명일방주: 엔드필드,AOS,176794.00,142193.0,
2026-02-15,명일방주: 엔드필드,iOS,156548.00,194957.0,
2026-02-15,블루 아카이브,AOS,135324.00,309700.0,
2026-02-15,블루 아카이브,iOS,98144.00,211073.0,
2026-02-15,스타 세이비어,AOS,7569.00,,
2026-02-15,스타 세이비어,iOS,2915.00,,
2026-02-15,스텔라소라,AOS,7519.00,14357.0,
2026-02-15,스텔라소라,iOS,5157.00,28795.0,
2026-02-15,승리의여신: 니케,AOS,351706.00,314808.0,
2026-02-15,승리의여신: 니케,iOS,239265.00,280293.0,
2026-02-15,카오스 제로 나이트메어,AOS,35960.00,117017.0,
2026-02-15,카오스 제로 나이트메어,iOS,19777.00,79775.0,
2026-02-16,듀엣 나이트 어비스,AOS,10058.00,28240.0,
2026-02-16,듀엣 나이트 어비스,iOS,4972.00,52977.0,
2026-02-16,명일방주: 엔드필드,AOS,154141.00,121357.0,
2026-02-16,명일방주: 엔드필드,iOS,148779.00,166538.0,
2026-02-16,블루 아카이브,AOS,109427.00,307890.0,
2026-02-16,블루 아카이브,iOS,83021.00,207668.0,
2026-02-16,스타 세이비어,AOS,7070.00,,
2026-02-16,스타 세이비어,iOS,2434.00,,
2026-02-16,스텔라소라,AOS,7602.00,13788.0,
2026-02-16,스텔라소라,iOS,5083.00,23495.0,
2026-02-16,승리의여신: 니케,AOS,356706.00,320855.0,
2026-02-16,승리의여신: 니케,iOS,179055.00,285419.0,
2026-02-16,카오스 제로 나이트메어,AOS,30124.00,117411.0,
2026-02-16,카오스 제로 나이트메어,iOS,17038.00,81362.0,
2026-02-17,듀엣 나이트 어비스,AOS,6917.00,29457.0,
2026-02-17,듀엣 나이트 어비스,iOS,4250.00,52580.0,
2026-02-17,명일방주: 엔드필드,AOS,136530.00,130899.0,
2026-02-17,명일방주: 엔드필드,iOS,170491.00,170920.0,
2026-02-17,블루 아카이브,AOS,100418.00,287373.0,
2026-02-17,블루 아카이브,iOS,80655.00,192229.0,
2026-02-17,스타 세이비어,AOS,6308.00,,
2026-02-17,스타 세이비어,iOS,1847.00,,
2026-02-17,스텔라소라,AOS,7351.00,13221.0,
2026-02-17,스텔라소라,iOS,7226.00,28068.0,
2026-02-17,승리의여신: 니케,AOS,296865.00,308219.0,
2026-02-17,승리의여신: 니케,iOS,192365.00,271151.0,
2026-02-17,카오스 제로 나이트메어,AOS,27834.00,115221.0,
2026-02-17,카오스 제로 나이트메어,iOS,17295.00,77434.0,
2026-02-18,듀엣 나이트 어비스,AOS,5522.00,29733.0,
2026-02-18,듀엣 나이트 어비스,iOS,3263.00,52542.0,
2026-02-18,명일방주: 엔드필드,AOS,126749.00,116798.0,
2026-02-18,명일방주: 엔드필드,iOS,160243.00,166169.0,
2026-02-18,블루 아카이브,AOS,76886.00,308015.0,
2026-02-18,블루 아카이브,iOS,88030.00,206909.0,
2026-02-18,스타 세이비어,AOS,6446.00,,
2026-02-18,스타 세이비어,iOS,1716.00,,
2026-02-18,스텔라소라,AOS,7605.00,13229.0,
2026-02-18,스텔라소라,iOS,5157.00,28383.0,
2026-02-18,승리의여신: 니케,AOS,279848.00,308935.0,
2026-02-18,승리의여신: 니케,iOS,217395.00,276696.0,
2026-02-18,카오스 제로 나이트메어,AOS,26027.00,116960.0,
2026-02-18,카오스 제로 나이트메어,iOS,15401.00,78754.0,
2026-02-19,듀엣 나이트 어비스,AOS,4618.00,29527.0,
2026-02-19,듀엣 나이트 어비스,iOS,2939.00,53665.0,
2026-02-19,명일방주: 엔드필드,AOS,128089.00,115616.0,
2026-02-19,명일방주: 엔드필드,iOS,135240.00,164247.0,
2026-02-19,블루 아카이브,AOS,68395.00,288163.0,
2026-02-19,블루 아카이브,iOS,70725.00,190930.0,
2026-02-19,스타 세이비어,AOS,8483.00,,
2026-02-19,스타 세이비어,iOS,1476.00,,
2026-02-19,스텔라소라,AOS,7689.00,13163.0,
2026-02-19,스텔라소라,iOS,4442.00,26829.0,
2026-02-19,승리의여신: 니케,AOS,302787.00,312997.0,
2026-02-19,승리의여신: 니케,iOS,371635.00,297534.0,
2026-02-19,카오스 제로 나이트메어,AOS,25635.00,115030.0,
2026-02-19,카오스 제로 나이트메어,iOS,17172.00,77023.0,
2026-02-20,듀엣 나이트 어비스,AOS,5168.00,32111.0,
2026-02-20,듀엣 나이트 어비스,iOS,2840.00,55239.0,
2026-02-20,명일방주: 엔드필드,AOS,149519.00,125465.0,
2026-02-20,명일방주: 엔드필드,iOS,140905.00,163577.0,
2026-02-20,블루 아카이브,AOS,80567.00,266444.0,
2026-02-20,블루 아카이브,iOS,56948.00,175242.0,
2026-02-20,스타 세이비어,AOS,9213.00,,
2026-02-20,스타 세이비어,iOS,8470.00,,
2026-02-20,스텔라소라,AOS,8592.00,13252.0,
2026-02-20,스텔라소라,iOS,5169.00,25767.0,
2026-02-20,승리의여신: 니케,AOS,346315.00,305773.0,
2026-02-20,승리의여신: 니케,iOS,288830.00,289285.0,
2026-02-20,카오스 제로 나이트메어,AOS,28125.00,105260.0,
2026-02-20,카오스 제로 나이트메어,iOS,20123.00,68161.0,
2026-02-21,듀엣 나이트 어비스,AOS,4446.00,33960.0,
2026-02-21,듀엣 나이트 어비스,iOS,2532.00,56085.0,
2026-02-21,명일방주: 엔드필드,AOS,142630.00,144677.0,
2026-02-21,명일방주: 엔드필드,iOS,148165.00,186075.0,
2026-02-21,블루 아카이브,AOS,76139.00,287142.0,
2026-02-21,블루 아카이브,iOS,47478.00,192798.0,
2026-02-21,스타 세이비어,AOS,8840.00,,
2026-02-21,스타 세이비어,iOS,7107.00,,
2026-02-21,스텔라소라,AOS,8725.00,13798.0,
2026-02-21,스텔라소라,iOS,7477.00,28372.0,
2026-02-21,승리의여신: 니케,AOS,339391.00,304333.0,
2026-02-21,승리의여신: 니케,iOS,224031.00,276862.0,
2026-02-21,카오스 제로 나이트메어,AOS,28206.00,105306.0,
2026-02-21,카오스 제로 나이트메어,iOS,17717.00,69205.0,
2026-02-22,듀엣 나이트 어비스,AOS,3717.00,32248.0,
2026-02-22,듀엣 나이트 어비스,iOS,2359.00,57715.0,
2026-02-22,명일방주: 엔드필드,AOS,125862.00,130422.0,
2026-02-22,명일방주: 엔드필드,iOS,142464.00,195546.0,
2026-02-22,블루 아카이브,AOS,65112.00,284488.0,
2026-02-22,블루 아카이브,iOS,35444.00,192095.0,
2026-02-22,스타 세이비어,AOS,8574.00,,
2026-02-22,스타 세이비어,iOS,4108.00,,
2026-02-22,스텔라소라,AOS,8640.00,13646.0,
2026-02-22,스텔라소라,iOS,6731.00,29316.0,
2026-02-22,승리의여신: 니케,AOS,309984.00,293588.0,
2026-02-22,승리의여신: 니케,iOS,166862.00,265709.0,
2026-02-22,카오스 제로 나이트메어,AOS,26179.00,100384.0,
2026-02-22,카오스 제로 나이트메어,iOS,17262.00,65167.0,
2026-02-23,듀엣 나이트 어비스,AOS,2956.00,30150.0,
2026-02-23,듀엣 나이트 어비스,iOS,4153.00,55522.0,
2026-02-23,명일방주: 엔드필드,AOS,166978.00,112666.0,
2026-02-23,명일방주: 엔드필드,iOS,150292.00,182544.0,
2026-02-23,블루 아카이브,AOS,47425.00,259914.0,
2026-02-23,블루 아카이브,iOS,33474.00,175343.0,
2026-02-23,스타 세이비어,AOS,7467.00,,
2026-02-23,스타 세이비어,iOS,3123.00,,
2026-02-23,스텔라소라,AOS,8283.00,13971.0,
2026-02-23,스텔라소라,iOS,8798.00,29261.0,
2026-02-23,승리의여신: 니케,AOS,245906.00,290004.0,
2026-02-23,승리의여신: 니케,iOS,158731.00,260658.0,
2026-02-23,카오스 제로 나이트메어,AOS,23433.00,96418.0,
2026-02-23,카오스 제로 나이트메어,iOS,19711.00,63336.0,
2026-02-24,듀엣 나이트 어비스,AOS,2683.00,30679.0,
2026-02-24,듀엣 나이트 어비스,iOS,3604.00,54600.0,
2026-02-24,명일방주: 엔드필드,AOS,252527.00,128145.0,
2026-02-24,명일방주: 엔드필드,iOS,1037366.00,184128.0,
2026-02-24,블루 아카이브,AOS,49617.00,272271.0,
2026-02-24,블루 아카이브,iOS,39098.00,181198.0,
2026-02-24,스타 세이비어,AOS,7867.00,,
2026-02-24,스타 세이비어,iOS,2009.00,,
2026-02-24,스텔라소라,AOS,17313.00,14160.0,
2026-02-24,스텔라소라,iOS,35422.00,30560.0,
2026-02-24,승리의여신: 니케,AOS,223651.00,301277.0,
2026-02-24,승리의여신: 니케,iOS,148007.00,267364.0,
2026-02-24,카오스 제로 나이트메어,AOS,27470.00,98807.0,
2026-02-24,카오스 제로 나이트메어,iOS,33243.00,64450.0,
2026-02-25,듀엣 나이트 어비스,AOS,2839.00,30210.0,
2026-02-25,듀엣 나이트 어비스,iOS,2892.00,53534.0,
2026-02-25,명일방주: 엔드필드,AOS,310149.00,121880.0,
2026-02-25,명일방주: 엔드필드,iOS,744238.00,168049.0,
2026-02-25,블루 아카이브,AOS,45942.00,266389.0,
2026-02-25,블루 아카이브,iOS,77423.00,178945.0,
2026-02-25,스타 세이비어,AOS,7974.00,,
2026-02-25,스타 세이비어,iOS,2580.00,,
2026-02-25,스텔라소라,AOS,21972.00,14842.0,
2026-02-25,스텔라소라,iOS,43368.00,31408.0,
2026-02-25,승리의여신: 니케,AOS,191330.00,290184.0,
2026-02-25,승리의여신: 니케,iOS,165320.00,253429.0,
2026-02-25,카오스 제로 나이트메어,AOS,84161.00,105238.0,
2026-02-25,카오스 제로 나이트메어,iOS,159136.00,72279.0,
2026-02-26,듀엣 나이트 어비스,AOS,2662.00,29785.0,
2026-02-26,듀엣 나이트 어비스,iOS,2822.00,51898.0,
2026-02-26,명일방주: 엔드필드,AOS,377713.00,117675.0,
2026-02-26,명일방주: 엔드필드,iOS,407202.00,154978.0,
2026-02-26,블루 아카이브,AOS,44909.00,269297.0,
2026-02-26,블루 아카이브,iOS,56228.00,181335.0,
2026-02-26,스타 세이비어,AOS,5660.00,,
2026-02-26,스타 세이비어,iOS,1819.00,,
2026-02-26,스텔라소라,AOS,24024.00,14485.0,
2026-02-26,스텔라소라,iOS,25414.00,28757.0,
2026-02-26,승리의여신: 니케,AOS,211524.00,288387.0,
2026-02-26,승리의여신: 니케,iOS,142481.00,273532.0,
2026-02-26,카오스 제로 나이트메어,AOS,96939.00,104601.0,
2026-02-26,카오스 제로 나이트메어,iOS,117140.00,69763.0,
2026-02-27,듀엣 나이트 어비스,AOS,2683.00,30673.0,
2026-02-27,듀엣 나이트 어비스,iOS,2829.00,51917.0,
2026-02-27,명일방주: 엔드필드,AOS,432021.00,120002.0,
2026-02-27,명일방주: 엔드필드,iOS,335277.00,149565.0,
2026-02-27,블루 아카이브,AOS,53678.00,253849.0,
2026-02-27,블루 아카이브,iOS,44183.00,167143.0,
2026-02-27,스타 세이비어,AOS,5568.00,,
2026-02-27,스타 세이비어,iOS,2023.00,,
2026-02-27,스텔라소라,AOS,26421.00,14509.0,
2026-02-27,스텔라소라,iOS,16720.00,30392.0,
2026-02-27,승리의여신: 니케,AOS,228167.00,278610.0,
2026-02-27,승리의여신: 니케,iOS,154104.00,262162.0,
2026-02-27,카오스 제로 나이트메어,AOS,109067.00,104971.0,
2026-02-27,카오스 제로 나이트메어,iOS,74375.00,68652.0,
2026-02-28,듀엣 나이트 어비스,AOS,3832.00,31201.0,
2026-02-28,듀엣 나이트 어비스,iOS,3926.00,53118.0,
2026-02-28,명일방주: 엔드필드,AOS,611447.00,137021.0,
2026-02-28,명일방주: 엔드필드,iOS,247987.00,168623.0,
2026-02-28,블루 아카이브,AOS,115696.00,258409.0,
2026-02-28,블루 아카이브,iOS,44815.00,173817.0,
2026-02-28,스타 세이비어,AOS,8846.00,,
2026-02-28,스타 세이비어,iOS,2040.00,,
2026-02-28,스텔라소라,AOS,46355.00,15655.0,
2026-02-28,스텔라소라,iOS,9459.00,33144.0,
2026-02-28,승리의여신: 니케,AOS,341070.00,287503.0,
2026-02-28,승리의여신: 니케,iOS,181141.00,263229.0,
2026-02-28,카오스 제로 나이트메어,AOS,157779.00,107566.0,
2026-02-28,카오스 제로 나이트메어,iOS,48219.00,70228.0,
2026-03-01,듀엣 나이트 어비스,AOS,3702.00,29677.0,
2026-03-01,듀엣 나이트 어비스,iOS,4781.00,54051.0,
2026-03-01,명일방주: 엔드필드,AOS,457646.00,123185.0,
2026-03-01,명일방주: 엔드필드,iOS,301028.00,183294.0,
2026-03-01,블루 아카이브,AOS,86098.00,254903.0,
2026-03-01,블루 아카이브,iOS,75411.00,170719.0,
2026-03-01,스타 세이비어,AOS,8475.00,,
2026-03-01,스타 세이비어,iOS,3874.00,,
2026-03-01,스텔라소라,AOS,40156.00,15232.0,
2026-03-01,스텔라소라,iOS,27291.00,32396.0,
2026-03-01,승리의여신: 니케,AOS,261492.00,279543.0,
2026-03-01,승리의여신: 니케,iOS,293316.00,243704.0,
2026-03-01,카오스 제로 나이트메어,AOS,129271.00,114452.0,
